icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,extraction_time,data_source,flight_type
80169d,IGO5114,India,1752335399.0,1752335401,75.3721,13.4362,10363.2,False,248.58,325.45,0.33,,10980.42,,False,0,2025-07-12T15:50:12.645690,api,real_time
a127bb,UAL2492,United States,1752335405.0,1752335405,-121.5861,37.2658,7178.04,False,216.86,104.56,8.13,,7620.0,3357.0,False,0,2025-07-12T15:50:12.645690,api,real_time
46b82a,AEE913,Greece,1752335405.0,1752335405,32.968,34.7237,4236.72,False,206.9,268.29,9.75,,4511.04,,False,0,2025-07-12T15:50:12.645690,api,real_time
aded74,N997JH,United States,1752335403.0,1752335403,-82.4613,30.1242,2987.04,False,94.64,348.08,0.0,,3162.3,,False,0,2025-07-12T15:50:12.645690,api,real_time
46b82c,AEE510,Greece,1752335405.0,1752335405,11.7797,48.2701,8153.4,False,212.66,292.47,-5.2,,8412.48,6566.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3c5eed,EWG1RU,Germany,1752335405.0,1752335405,7.1226,50.8849,304.8,False,77.2,317.7,12.35,,342.9,4104.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3c5eea,EWG967,Germany,1752335404.0,1752335405,7.1212,50.8764,,True,2.83,340.31,,,,3101.0,False,0,2025-07-12T15:50:12.645690,api,real_time
e80246,ARE4259,Chile,1752335401.0,1752335401,-74.8264,4.4941,5974.08,False,196.73,7.66,-4.23,,6400.8,,False,0,2025-07-12T15:50:12.645690,api,real_time
440271,OEXBF,Austria,1752335405.0,1752335405,12.2252,47.6642,1996.44,False,67.4,90.87,0.98,,2095.5,4453.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3c5ef0,EWG2650,Germany,1752335309.0,1752335309,15.3721,42.6488,11269.98,False,244.82,134.91,0.0,,11750.04,231.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3c5ef5,EWG3FH,Germany,1752335405.0,1752335405,5.1053,42.0783,10363.2,False,248.95,27.31,-0.65,,10828.02,5325.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3c5ef2,EWG9872,Germany,1752335405.0,1752335405,11.3658,46.0876,11902.44,False,242.97,154.14,-0.65,,12291.06,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c03553,CFUFA,Canada,1752335396.0,1752335397,-80.0213,44.9897,1668.78,False,89.35,339.79,0.0,,1706.88,,False,0,2025-07-12T15:50:12.645690,api,real_time
440219,EJU18XH,Austria,1752335405.0,1752335406,11.8013,44.4378,10668.0,False,266.71,113.9,0.0,,11102.34,3743.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c0220d,WJA1551,Canada,1752335405.0,1752335405,-116.782,50.2491,10751.82,False,233.63,70.85,-9.1,,11262.36,3563.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4cc2c5,ICE419,Iceland,1752335403.0,1752335403,-21.2011,62.3124,8313.42,False,273.81,335.94,-14.63,,8427.72,,False,0,2025-07-12T15:50:12.645690,api,real_time
c0487b,CGBLQ,Canada,1752335405.0,1752335405,-78.9246,43.9238,457.2,False,55.01,24.89,-2.28,,457.2,56.0,False,0,2025-07-12T15:50:12.645690,api,real_time
46b831,AEE908,Greece,1752335405.0,1752335405,24.4565,37.8969,4305.3,False,184.43,118.85,13.33,,4572.0,7407.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3ffc4f,DMMYD,Germany,1752335405.0,1752335405,8.3871,49.1577,1356.36,False,59.52,165.48,-0.33,,,4452.0,False,0,2025-07-12T15:50:12.645690,api,real_time
46b830,AEE866,Greece,1752335405.0,1752335405,14.2586,50.105,,True,8.23,78.75,,,,1342.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aa3cfb,N759RM,United States,1752335405.0,1752335405,-82.7116,27.7275,449.58,False,50.23,57.12,0.33,,518.16,,False,0,2025-07-12T15:50:12.645690,api,real_time
44020b,GCK29,Austria,1752335405.0,1752335405,16.5791,48.1177,182.88,False,63.53,164.5,-2.28,,236.22,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
44020a,AUA9063,Austria,1752335383.0,1752335383,16.5687,48.116,,True,0.0,295.31,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a091d5,DAL478,United States,1752335403.0,1752335403,-71.0224,42.364,,True,0.0,30.94,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a72567,N56JP,United States,1752335405.0,1752335405,-118.2658,33.6429,3459.48,False,187.8,89.06,7.48,,3665.22,,False,0,2025-07-12T15:50:12.645690,api,real_time
a58267,EJA454,United States,1752335397.0,1752335397,-96.8435,32.8481,,True,4.89,22.5,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a52bfb,EJA432,United States,1752335398.0,1752335403,-121.9353,37.3624,,True,0.0,216.56,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a4c592,JBU72,United States,1752335398.0,1752335405,-64.9674,48.802,10355.58,False,247.45,228.46,0.0,,10751.82,2421.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a5958c,SWA1759,United States,1752335404.0,1752335405,-110.2048,38.0144,11887.2,False,254.42,97.79,0.0,,12504.42,,False,0,2025-07-12T15:50:12.645690,api,real_time
a1ad45,N207NW,United States,1752335384.0,1752335384,-84.4277,39.1048,,True,0.0,61.88,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a8584a,FFT3852,United States,1752335405.0,1752335405,-79.5017,42.3363,4777.74,False,169.29,47.34,-8.78,,5029.2,7232.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ab160e,N813RX,United States,1752335405.0,1752335405,-93.9408,45.6552,7315.2,False,146.11,311.72,0.0,,7498.08,4557.0,False,0,2025-07-12T15:50:12.645690,api,real_time
46b825,AEE3PF,Greece,1752335404.0,1752335405,3.6162,48.9349,5059.68,False,215.63,94.24,8.78,,5280.66,,False,0,2025-07-12T15:50:12.645690,api,real_time
46b823,AEE6TH,Greece,1752335405.0,1752335405,12.5034,45.0176,10972.8,False,214.95,332.02,0.33,,11384.28,2031.0,False,0,2025-07-12T15:50:12.645690,api,real_time
505dff,EXS1387,Slovakia,1752335406.0,1752335406,2.7795,48.1533,11277.6,False,232.88,136.43,0.33,,11673.84,7326.0,False,0,2025-07-12T15:50:12.645690,api,real_time
adda95,N992FG,United States,1752335259.0,1752335259,-78.7701,35.8647,121.92,False,38.2,314.45,-4.23,,137.16,,False,0,2025-07-12T15:50:12.645690,api,real_time
867fac,JAL34,Japan,1752335405.0,1752335405,102.6047,14.0625,8839.2,False,252.59,67.61,0.33,,9425.94,,False,0,2025-07-12T15:50:12.645690,api,real_time
ab1628,SCX1696,United States,1752335405.0,1752335405,-91.0219,44.5233,9113.52,False,220.58,292.2,-5.2,,9456.42,3005.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a1ad1f,N207MH,United States,1752335156.0,1752335156,-74.1174,40.7318,-30.48,False,16.34,118.18,-0.33,,0.0,4332.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4acb5a,SAS4094,Sweden,1752335186.0,1752335186,15.6583,67.5787,4587.24,False,185.85,24.01,-4.88,,4846.32,,False,0,2025-07-12T15:50:12.645690,api,real_time
aaf617,SCX568,United States,1752335368.0,1752335368,-73.7644,40.6508,,True,4.37,118.12,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a247f0,SKW4016,United States,1752335405.0,1752335405,-94.4978,29.8239,10972.8,False,221.27,268.67,-0.33,,11612.88,,False,0,2025-07-12T15:50:12.645690,api,real_time
a02a46,N11EH,United States,1752335405.0,1752335405,-83.8223,35.0092,11277.6,False,197.04,269.55,0.33,,11932.92,5735.0,False,0,2025-07-12T15:50:12.645690,api,real_time
47880f,NSZ2AL,Norway,1752335405.0,1752335405,-2.9048,42.3489,11582.4,False,218.71,9.75,0.0,,12047.22,4527.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a8a82f,QXE2101,United States,1752335405.0,1752335405,-122.3183,47.4129,220.98,False,63.28,0.0,-2.93,,274.32,,False,0,2025-07-12T15:50:12.645690,api,real_time
a39d11,UCA4821,United States,1752335405.0,1752335405,-90.6732,30.4194,9448.8,False,235.62,80.7,0.98,,10012.68,,False,0,2025-07-12T15:50:12.645690,api,real_time
a85887,JBU2474,United States,1752335405.0,1752335405,-76.2778,37.0037,11277.6,False,233.73,31.59,0.0,,11932.92,7751.0,True,0,2025-07-12T15:50:12.645690,api,real_time
e80207,ARE4402,Chile,1752335405.0,1752335405,-74.145,4.7056,,True,7.46,306.56,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a6aefd,N53KH,United States,1752335405.0,1752335405,-97.2054,36.5372,3329.94,False,100.22,9.75,0.0,,3489.96,,False,0,2025-07-12T15:50:12.645690,api,real_time
a7bbb2,LXJ598,United States,1752335405.0,1752335405,-101.9841,36.2379,13708.38,False,247.82,125.54,0.0,,14310.36,3736.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a72579,N56KG,United States,1752335405.0,1752335405,-90.4036,41.0815,13106.4,False,198.34,278.8,-0.98,,13693.14,1664.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a2ba48,ENY4201,United States,1752335405.0,1752335405,-97.928,27.9785,9151.62,False,233.41,344.4,5.53,,9723.12,,False,0,2025-07-12T15:50:12.645690,api,real_time
a40d5f,TIV360,United States,1752335405.0,1752335405,-96.9492,38.1085,13106.4,False,223.69,301.94,0.0,,13708.38,5641.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a3a4cb,N334BG,United States,1752335345.0,1752335346,-83.9612,40.4655,1036.32,False,67.41,12.34,1.63,,1043.94,,False,0,2025-07-12T15:50:12.645690,api,real_time
8014a3,,India,1752335404.0,1752335404,77.115,28.5665,,True,5.4,284.06,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
aa07f9,UAL526,United States,1752335117.0,1752335118,-118.4586,38.3721,10675.62,False,255.58,80.5,0.0,,11323.32,17.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c0482a,ROU1953,Canada,1752335404.0,1752335404,-79.6198,43.6782,,True,4.63,315.0,,,,6236.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4cc1e9,TFSPY,Iceland,1752335307.0,1752335308,-20.5833,63.7253,403.86,False,44.59,281.31,1.3,,419.1,,False,0,2025-07-12T15:50:12.645690,api,real_time
3d1255,DEFER,Germany,1752335405.0,1752335405,7.5858,49.9944,1272.54,False,53.38,27.55,-0.65,,1348.74,4451.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a3ed69,DAL1620,United States,1752335405.0,1752335405,-91.4479,37.4201,10972.8,False,232.29,290.48,0.0,,11574.78,4110.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a4c4aa,MAD406,United States,1752335405.0,1752335405,-81.3996,30.5792,13716.0,False,198.79,357.33,0.0,,14363.7,6056.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c03517,WJA2256,Canada,1752335405.0,1752335405,-113.5902,50.4725,6918.96,False,239.79,161.49,7.48,,7185.66,,False,0,2025-07-12T15:50:12.645690,api,real_time
a617e9,N492DZ,United States,1752335405.0,1752335405,-111.844,40.5057,1882.14,False,76.25,144.06,5.53,,1973.58,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3d258b,DEMLV,Germany,1752335405.0,1752335405,10.4581,48.3043,754.38,False,46.03,152.0,-3.9,,830.58,7000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
394681,FGRUB,France,1752335391.0,1752335391,4.0383,50.2994,838.2,False,59.61,244.98,-26.98,,899.16,7071.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c0481b,ROU1543,Canada,1752335405.0,1752335405,-64.6734,46.3292,7543.8,False,252.79,260.75,6.5,,7848.6,,False,0,2025-07-12T15:50:12.645690,api,real_time
8014ae,AIC2538,India,1752335405.0,1752335405,75.7527,28.0353,6454.14,False,198.48,40.59,-9.43,,6797.04,,False,0,2025-07-12T15:50:12.645690,api,real_time
8a0493,BTK6862,Indonesia,1752335405.0,1752335405,104.157,0.5338,3977.64,False,161.61,339.89,-8.13,,4244.34,2536.0,False,0,2025-07-12T15:50:12.645690,api,real_time
393322,AFR69PH,France,1752335405.0,1752335405,-2.7117,45.9933,10668.0,False,225.29,218.23,0.0,,11041.38,7655.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca82,NSZ2910,Sweden,1752335405.0,1752335405,0.1523,42.0284,11887.2,False,237.64,186.46,0.0,,12344.4,3520.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca81,NSZ2962,Sweden,1752335405.0,1752335405,20.2288,46.487,11269.98,False,224.85,196.07,0.0,,11620.5,6053.0,False,0,2025-07-12T15:50:12.645690,api,real_time
393323,AFR23GV,France,1752335405.0,1752335405,6.769,43.8756,5821.68,False,173.8,307.79,3.25,,6065.52,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a9b59a,N7246H,United States,1752335405.0,1752335405,-80.7102,26.0913,1310.64,False,37.61,319.99,2.6,,1424.94,,False,0,2025-07-12T15:50:12.645690,api,real_time
accd10,ASA30,United States,1752335271.0,1752335313,-100.9037,40.2035,10675.62,False,246.42,89.76,-0.65,,11186.16,6340.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ad9d0f,N97650,United States,1752335402.0,1752335405,-81.2003,28.7482,213.36,False,42.79,80.31,-2.28,,243.84,,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca83,NSZ3AM,Sweden,1752335405.0,1752335406,12.2492,50.3548,11277.6,False,245.52,192.46,0.0,,11551.92,6612.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a75a10,FDX20,United States,1752335405.0,1752335405,-126.1447,42.7307,11574.78,False,237.58,325.59,0.0,,12161.52,3657.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca86,NSZ2863,Sweden,1752335405.0,1752335405,22.4584,50.4635,10972.8,False,245.98,8.42,0.0,,11209.02,6132.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ad67bf,ERU963,United States,1752335405.0,1752335405,-81.6718,28.9083,701.04,False,50.86,141.16,0.33,,777.24,,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca88,NSZ5714,Sweden,1752335405.0,1752335405,3.5197,50.8828,11887.2,False,228.58,39.06,0.0,,12283.44,4531.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca87,NSZ4156,Sweden,1752335405.0,1752335406,16.5896,58.0761,10668.0,False,210.54,42.03,0.0,,11026.14,5515.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca89,NSZ4383,Sweden,1752335405.0,1752335405,19.6104,47.9332,11277.6,False,239.83,169.24,0.0,,11582.4,4531.0,False,0,2025-07-12T15:50:12.645690,api,real_time
e0b244,ARG1886,Argentina,1752335361.0,1752335362,-58.7652,-36.4741,10713.72,False,234.1,198.71,3.9,,11064.24,1725.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a091f3,EDV5223,United States,1752335405.0,1752335405,-76.5758,42.7806,7528.56,False,253.75,125.01,3.9,,7955.28,4172.0,False,0,2025-07-12T15:50:12.645690,api,real_time
e07585,ARG1898,Argentina,1752335233.0,1752335235,-59.1508,-36.4234,10972.8,False,239.46,211.47,0.0,,11330.94,1574.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a354e3,N3134J,United States,1752335396.0,1752335396,-94.2715,41.3612,883.92,False,39.18,266.24,0.0,,891.54,,False,0,2025-07-12T15:50:12.645690,api,real_time
e07583,ARG1869,Argentina,1752335405.0,1752335405,-58.61,-34.8089,198.12,False,74.77,102.32,-4.23,,335.28,2157.0,False,0,2025-07-12T15:50:12.645690,api,real_time
e07582,ARG1473,Argentina,1752335384.0,1752335384,-58.4143,-34.56,,True,43.21,123.75,,,,2040.0,False,0,2025-07-12T15:50:12.645690,api,real_time
e07581,ARG1712,Argentina,1752335209.0,1752335209,-58.4225,-34.5545,,True,1.29,306.56,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
ab5d4a,AAL1911,United States,1752335405.0,1752335405,-110.958,38.4633,10972.8,False,228.68,286.6,0.33,,11567.16,,False,0,2025-07-12T15:50:12.645690,api,real_time
ad9d1b,,United States,1752335135.0,1752335135,-122.2181,37.7148,,True,,225.0,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
c81d82,ANZ282,New Zealand,1752335405.0,1752335406,153.2308,-27.4369,10363.2,False,236.31,310.94,0.0,,10820.4,217.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c02207,WJA2170,Canada,1752335405.0,1752335405,-82.3189,31.1123,10972.8,False,237.03,198.47,0.0,,11650.98,521.0,False,0,2025-07-12T15:50:12.645690,api,real_time
87457e,BOE306,Japan,1752335405.0,1752335405,-80.577,32.6217,3337.56,False,184.7,89.2,-5.53,,3543.3,5511.0,False,0,2025-07-12T15:50:12.645690,api,real_time
403201,GIKBP,United Kingdom,1752335387.0,1752335403,-2.9624,52.9455,655.32,False,51.78,207.84,1.3,,746.76,430.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca93,NSZ2TC,Sweden,1752335405.0,1752335405,-7.9789,37.0163,,True,20.06,281.25,,,,742.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca92,NSZ5DM,Sweden,1752335405.0,1752335405,7.5504,53.3334,11582.4,False,221.72,42.65,0.0,,11925.3,2336.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ac34c7,N886GT,United States,1752335405.0,1752335405,-106.203,35.651,2506.98,False,54.53,89.46,-0.33,,2636.52,,False,0,2025-07-12T15:50:12.645690,api,real_time
a2cd44,N28ST,United States,1752335402.0,1752335405,-81.9911,28.0372,1463.04,False,60.46,174.63,-0.33,,1562.1,,False,0,2025-07-12T15:50:12.645690,api,real_time
ad67ae,DAL2071,United States,1752335405.0,1752335405,-89.2414,34.7135,4922.52,False,186.98,285.64,-11.38,,5204.46,1411.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca96,NSZ5362,Sweden,1752335405.0,1752335405,4.2877,51.6173,11277.6,False,229.05,42.36,0.0,,11658.6,5513.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c0350c,CFUCH,Canada,1752335405.0,1752335405,-76.7682,44.5628,1676.4,False,82.72,345.96,0.0,,1722.12,,False,0,2025-07-12T15:50:12.645690,api,real_time
34448d,IBS1549,Spain,1752335405.0,1752335405,-8.3424,38.3997,11277.6,False,222.35,226.59,0.0,,11887.2,2616.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca8b,NSZ4395,Sweden,1752335403.0,1752335405,20.9858,44.4129,10668.0,False,248.95,160.44,0.0,,11064.24,5605.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca8a,NSZ4370,Sweden,1752335405.0,1752335405,11.2867,44.932,9753.6,False,235.26,2.13,0.0,,10142.22,4511.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca8d,NSZ3352,Sweden,1752335404.0,1752335405,22.626,39.3662,11887.2,False,238.2,147.61,-0.33,,12573.0,1742.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca8c,NSZ8HP,Sweden,1752335405.0,1752335405,19.0178,47.6303,11582.4,False,236.14,192.58,0.33,,11910.06,4511.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca8f,NSZ3376,Sweden,1752335405.0,1752335405,13.7417,53.1653,11071.86,False,246.04,170.01,4.55,,11315.7,7637.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4aca8e,NSZ4401,Sweden,1752335404.0,1752335405,28.2496,38.8357,10668.0,False,247.2,130.02,0.0,,11407.14,4511.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aa07ac,N7451V,United States,1752335334.0,1752335334,-96.807,44.3013,,True,4.12,126.56,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
344498,IBS17ZH,Spain,1752335405.0,1752335405,1.5811,39.5782,9456.42,False,202.22,279.22,0.98,,9883.14,3213.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a857c2,PDT5846,United States,1752335405.0,1752335405,-80.3679,35.0381,3764.28,False,171.33,104.79,7.48,,3977.64,,False,0,2025-07-12T15:50:12.645690,api,real_time
8014e4,IGO215,India,1752335405.0,1752335405,74.451,27.5906,10980.42,False,242.73,192.86,0.33,,11750.04,,False,0,2025-07-12T15:50:12.645690,api,real_time
a6f28c,GJS4580,United States,1752335274.0,1752335275,-77.4474,38.9449,,True,0.0,33.75,,,,3464.0,False,0,2025-07-12T15:50:12.645690,api,real_time
e0b281,JES3162,Argentina,1752335398.0,1752335403,-58.4124,-34.5579,,True,0.0,36.56,,,,1573.0,False,0,2025-07-12T15:50:12.645690,api,real_time
8014e3,VTVRV,India,1752335403.0,1752335403,29.6319,40.0461,11772.9,False,218.34,127.44,0.98,,12534.9,5162.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a52d10,N4321J,United States,1752335405.0,1752335405,-85.0075,33.24,1280.16,False,38.07,198.92,1.3,,1363.98,,False,0,2025-07-12T15:50:12.645690,api,real_time
8014dd,AIC2202,India,1752335405.0,1752335405,56.895,25.0685,8435.34,False,216.78,112.61,5.85,,9022.08,6203.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3c5eee,EWG9512,Germany,1752335405.0,1752335405,-4.4324,36.5235,1813.56,False,137.07,140.63,-2.28,,1935.48,4643.0,False,0,2025-07-12T15:50:12.645690,api,real_time
8014db,AIC2411,India,1752335403.0,1752335404,88.4574,22.721,411.48,False,66.49,190.7,-3.25,,281.94,356.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a00952,SJJ101,United States,1752335405.0,1752335405,-81.4229,28.5146,1493.52,False,120.02,2.95,-5.85,,1623.06,7641.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a3b7d1,LXJ339,United States,1752335390.0,1752335394,-120.7867,35.7879,7315.2,False,205.49,327.26,-0.33,,7787.64,,False,0,2025-07-12T15:50:12.645690,api,real_time
86ced2,ANA871,Japan,1752335405.0,1752335405,136.1259,34.0874,10363.2,False,267.14,244.32,0.0,,11071.86,3614.0,False,0,2025-07-12T15:50:12.645690,api,real_time
e49ef4,GLO2047,Brazil,1752335405.0,1752335405,-41.5271,-20.6991,10972.8,False,225.2,208.97,0.0,,11597.64,,False,0,2025-07-12T15:50:12.645690,api,real_time
471f8f,WZZ1TF,Hungary,1752335405.0,1752335405,20.8859,44.8641,11590.02,False,223.35,318.27,0.0,,12039.6,6013.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4520cf,JAF3WA,Bulgaria,1752335405.0,1752335405,-11.497,39.1457,11277.6,False,223.01,209.58,0.0,,11864.34,111.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4400f3,EJU38FT,Austria,1752335405.0,1752335405,22.5425,39.5084,10668.0,False,246.23,127.44,0.0,,11292.84,,False,0,2025-07-12T15:50:12.645690,api,real_time
344481,IBE08EY,Spain,1752335405.0,1752335406,0.7738,43.4092,10668.0,False,221.01,236.2,0.33,,11117.58,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a40d8d,DAL414,United States,1752335405.0,1752335405,-87.126,33.1841,9464.04,False,239.07,256.56,5.53,,10058.4,621.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ad9d31,N9766Z,United States,1752335405.0,1752335405,-122.4172,47.8139,434.34,False,43.95,308.35,-0.98,,495.3,3021.0,False,0,2025-07-12T15:50:12.645690,api,real_time
accd1e,OZN924,United States,1752335405.0,1752335405,-80.4742,25.672,251.46,False,42.1,237.48,-0.98,,304.8,,False,0,2025-07-12T15:50:12.645690,api,real_time
e0b254,ARG1963,Argentina,1752335378.0,1752335395,-42.6416,-23.2243,5455.92,False,199.43,226.67,7.15,,5783.58,,False,0,2025-07-12T15:50:12.645690,api,real_time
